Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2024-12-21,DPZ,426.2764759709365,426.2777546194269,432.5255875323788,424.427003535132,429.4889245503598,721239.8880935269
2024-12-21,DTE,120.05662408177712,120.06294691205918,120.65662196452952,116.65982126802513,116.90687086329488,2157729.1596477367
2024-12-21,DXCM,79.95147348203835,79.95147348203835,81.82084912124516,75.55277424686754,75.47874446606632,6416103.958738059
2024-12-21,EA,147.80269062131447,147.8033526584373,149.54970710841354,146.61285236830324,147.14558468463397,3029650.081947977
2024-12-21,ED,90.00451206273694,90.00350276783084,90.57511980550083,88.81995737180827,88.86585944079253,3273765.93296955
2024-12-21,EFX,258.7144324631129,258.4423695688752,262.86819701518107,254.60373439091305,254.65948435100776,1578984.9400718706
2024-12-21,EIX,79.49157487085924,79.4928585788873,79.75032698828856,77.76294908700648,77.86373782316647,3637290.758416552
2024-12-21,EL,74.3963735483282,74.39653162063644,75.50516797531652,73.91684948708209,74.17686583349159,6053708.759792914
2024-12-21,EMN,91.76498849753928,91.77078276603,92.22153059448598,88.79044676831184,89.33843862320313,1678299.140151421
2024-12-21,ENPH,71.63567763863391,71.63567763863391,72.24743612719081,65.91990572634622,66.5260812660182,5307244.579580328
2024-12-21,EQIX,927.4587088554704,927.5573275419972,936.6787426589698,919.2170549749906,923.8494583229956,858983.7035181691
2024-12-21,EQR,71.23172611598514,71.22105572314248,72.22618477142082,69.97952631811977,70.56544267215946,2729597.3149183644
2024-12-21,EQT,42.98938335167517,42.98820605944538,43.63574094001548,42.34820247701866,42.57973139881347,9241552.029262964
2024-12-21,ESS,283.4983142321771,283.46915072063445,287.239317917928,280.336850790979,280.40441969946005,556606.5425024091
2024-12-21,EXPE,184.721576673196,184.7167415550337,185.7136107232482,177.42503970471088,177.16452900256334,2641687.5305100465
2024-12-21,FAST,74.79450583532291,74.78725782050228,75.13989959483746,73.36463942398272,73.61915773697538,4946317.041150598
2024-12-21,FCX,38.868574011904975,38.86895124985209,39.35934721030025,37.9836546369896,37.99312095770902,16737845.49755526
2024-12-21,FDS,484.30366632790685,484.3294195574517,484.8436725767537,471.24796607124034,483.423630524555,536549.8933635235
2024-12-21,FDX,275.74875177491026,275.7462064356013,296.2537510506108,270.7325267371923,294.49810306448273,4550515.536680144
2024-12-21,FFIV,252.23054074274864,252.23054074274864,253.99781532704228,247.9570954570457,249.44187008105504,867460.6090451411
2024-12-21,FOX,46.63297468029122,46.633543896390606,46.77627056085922,45.49005299078385,45.95521587360668,1627155.392172253
2024-12-21,FOXA,49.50466686131488,49.505707065262975,49.67532200557715,48.250971882426185,48.94846120391755,6321786.77875505
2024-12-21,FRT,111.80869113688252,111.81335687360529,113.28560676990396,109.82097942704088,109.76094775305886,838838.2345614107
2024-12-21,FSLR,182.1962507012701,182.1962507012701,182.79537629218072,173.14372385419762,174.4966498761134,3018262.7879504105
2024-12-21,FTNT,97.14485042931474,97.14485042931474,97.96577301675556,93.31127507977614,93.7586325954019,7624614.150504809
2024-12-21,GDDY,205.40468260223332,205.40468260223332,206.6432809027449,199.93759551028504,200.81327183782733,1554882.434310967
2024-12-21,GIS,63.61031847645511,63.61164604614935,64.43533096671234,63.32691325707065,64.3340774839412,7393094.960314369
2024-12-21,GLW,47.30822352479418,47.30985422193974,47.29996777136659,46.52554188587207,46.68953325600514,7399798.782916455
2024-12-21,GOOG,192.80368026153903,192.80615058223256,194.14019268098568,186.12257718397632,187.297221279926,33025987.65743109
2024-12-21,GPN,111.94074289756624,111.93925467125676,113.03966734847334,109.36607038156816,109.7563965072694,2572929.8697636416
2024-12-21,HCA,303.612166559113,303.6014981610789,305.0260421729613,296.7552284104757,299.03435211903,1855778.4185775567
2024-12-21,HIG,109.30328947692374,109.29796368392722,109.81793129655212,106.08478525208164,106.70473258409662,3369827.5690912525
2024-12-21,HII,190.35595180905548,190.34752654633468,198.81395977549016,190.5857446280816,191.01799529588976,1153003.2194224354
2024-12-21,HLT,249.43138493346407,249.4316722871349,252.31481963281848,244.01049941555976,245.1830157327603,2009269.796953077
2024-12-21,HPE,21.60142025142004,21.6051138647552,21.68039597986139,20.58049861055115,20.61327410966884,29844779.573259808
2024-12-21,HRL,31.67310223759559,31.673723634328773,31.8870551203327,31.52215221501072,31.639962820657114,3648343.0427419455
2024-12-21,HSIC,69.81759149209216,69.81759149209216,70.34594401766309,68.42934398156345,68.95106950865167,2022536.9599794925
2024-12-21,HST,18.203799823647927,18.20269156807391,18.3990181590224,17.360579235397363,17.400843265957203,12807985.317712128
2024-12-21,ICE,150.216695711547,150.2034217918297,151.38020820744865,147.95459157031607,148.43597146203876,4619334.942825941
2024-12-21,IEX,212.23886077513683,212.2407268767998,213.54662381251464,206.8097530124001,209.9315604522015,701202.0715622508
2024-12-21,IFF,85.7361838685594,85.75045395422492,86.80757604121185,84.75656952671915,85.34227684181131,3314441.991189774
2024-12-21,INCY,68.89820096423864,68.89820096423864,69.19614170181595,66.97305865768512,66.86851026389743,3653452.4615575424
2024-12-21,INVH,32.118809472657425,32.11709633421539,32.52886354469704,31.719671547323927,31.715699320228616,5014591.934371259
2024-12-21,IP,54.43803419833808,54.43383557389695,54.52389561885343,53.54756324564205,53.642197754040346,5032287.377786169
2024-12-21,IQV,197.24269295831093,197.24269295831093,200.80503573317355,191.62501554311663,191.67687870706865,2182465.5626219697
2024-12-21,IR,92.2875696128508,92.2876248575915,93.734152633165,90.32980291875364,90.84163510526932,3781265.39543376
2024-12-21,IRM,105.15183326742232,105.13442114287858,107.07185463466054,102.58352812357606,102.60498679769684,3410783.715244056
2024-12-21,ISRG,524.414694052098,524.414694052098,530.7230743057155,515.3375114700927,521.3982064034583,2487205.778107237
2024-12-21,JBHT,170.22946058426837,170.23019219323288,171.6302009950202,165.32327439140838,168.6126495479977,1312895.3471893072
2024-12-21,JCI,80.73569535618286,80.72211106766221,81.00819909941414,78.24758162678887,78.63455682405183,4679579.0888969
2024-12-21,K,80.50047780505547,80.50153467985068,81.01804687680013,80.32916413477435,80.34972618099911,3196424.548123388
2024-12-21,KIM,23.4170086028132,23.4157679548663,23.61982904576073,23.00658154117068,23.039697789750488,6059703.795968471
2024-12-21,KMX,84.24325111497483,84.24325111497483,84.14512215882272,82.05424061717497,85.21276500869656,2949963.01772782
2024-12-21,LEN,138.15963347508944,138.1682394736115,139.92772183968162,136.84953728911128,138.10833034308206,5351032.260625743
2024-12-21,LH,228.6165658350035,228.61730845468048,229.90300749081297,226.63763525086728,227.85800143577828,746119.410875889
2024-12-21,LKQ,36.88071353031796,36.87997490778073,37.3081816259649,35.922761697038695,36.16535765477377,3420901.1859113765
2024-12-21,LRCX,71.65697953057835,71.6579724463145,73.83100432414123,70.39215232340335,70.53151788808098,19135980.516937703
2024-12-21,MCD,292.5223473602233,292.50337329792103,296.5142349234331,289.2808832445358,289.600896314702,5352471.149762032
2024-12-21,META,586.1375344990494,586.1449527662816,603.1128304749885,578.7578247330756,592.5711054094996,30718341.75641537
2024-12-21,MO,53.840418709913415,53.83777938547508,53.89528425839757,52.85485330770671,52.945253727922086,17402960.324910417
2024-12-21,MRK,98.17170250379412,98.17005392231802,99.68244435119792,97.90752213864008,98.81808122116227,19692990.46510937
2024-12-21,MSFT,436.8351598951091,436.8356504906634,443.9951019347576,427.7603207463929,434.22389574874256,39818830.176445015
2024-12-21,MSI,469.4067535529268,469.4126890855811,472.695048074792,459.8182994796241,461.11790339089646,1740811.841135574
2024-12-21,MTD,1230.3272289992444,1230.3272289992444,1244.1321587480509,1197.1537303748328,1205.7404344637766,164494.19212417383
2024-12-21,NDAQ,77.69277914668383,77.692864269031,78.59603476586642,77.06691570089103,77.43484947709868,4512441.62962226
2024-12-21,NFLX,908.9390787485156,908.9390787485156,920.986965506517,889.0234228457336,892.8946084472483,3962352.632704041
2024-12-21,NTAP,118.37583146300724,118.3738799546434,119.93868456464853,115.0100137208118,115.93939588529376,2729261.0387346447
2024-12-21,NVDA,134.52392794298876,134.5238441683127,135.4218600572229,128.1014968172631,129.91406165318577,268369618.3822368
2024-12-21,O,52.714381490040736,52.71486158394249,53.53986296159028,51.983205051274,51.93989165352764,7470683.350570616
2024-12-21,OMC,88.79953920388441,88.82472301167773,89.91845336567182,86.88936975641614,87.73793746404603,4068141.93663364
2024-12-21,ON,65.524692909646,65.524692909646,66.89415672795488,63.78269087856538,64.34197103098596,9025063.249396408
2024-12-21,ORCL,169.62694473737395,169.62347786000387,170.8604743913751,165.30202217390843,167.7131894187258,11058152.394244172
2024-12-21,PARA,10.651558773380016,10.65119260685358,10.868597939112862,10.458222512111254,10.560485161217915,15171028.993544836
2024-12-21,PAYX,139.4812695437131,139.4639918449148,139.7995234992983,136.55911266951284,136.7137656740018,3414471.815282429
2024-12-21,PEG,84.97362002396243,84.96775456120336,85.25246678891838,82.04022710587867,82.35931770230376,3914218.050994992
2024-12-21,PEP,152.554818465314,152.53414341886543,153.46130308469003,150.49076585104382,151.10855196371486,11902144.359860696
2024-12-21,PFG,77.30722413456706,77.29828407325915,77.78286981327736,74.51166319945678,74.77106214829948,2174200.18876384
2024-12-21,PGR,239.9484075405334,239.94713727145665,243.58369513269813,236.6982508297689,238.4002092252408,3697007.535030212
2024-12-21,PH,646.8961654863796,646.9004166552864,652.2610336023391,631.9605276966632,634.7557218935667,990225.1512398848
2024-12-21,PHM,110.53817521057788,110.55212668539708,111.26545523526516,108.6894023663213,109.1635081816466,3251780.2744936505
2024-12-21,PKG,227.8581526933885,227.93239210170043,228.668025967863,225.72919411726883,226.12812595218205,1022008.7799283196
2024-12-21,PM,124.08407088860514,124.08893620220374,124.73819373887828,122.15075334221494,122.37554353657347,7432538.262748592
2024-12-21,PNC,192.6675383467022,192.6429442831722,193.31071276715824,188.93228386151708,189.38285934946475,2768025.057239987
2024-12-21,PNW,84.9770126862551,84.97673978377236,85.64216723888302,84.07067556729068,84.34097226581186,1489540.3522250976
2024-12-21,PODD,266.7294011243423,266.7294011243423,271.6871284438025,256.8196987176837,256.58095697073355,927002.2463137264
2024-12-21,PPG,120.22905201905036,120.24367997848692,121.77404460173682,118.5425298734544,119.3364256768281,3280701.12813004
2024-12-21,PPL,32.424583020825175,32.42448049984697,32.481549337304045,31.89370117043523,31.873918906108084,6513342.67461135
2024-12-21,PWR,328.3420809569104,328.34320773967124,331.5476411201246,319.3089196326644,319.6236162867672,1445898.0328981213
2024-12-21,RF,23.766740783691848,23.762256755193683,23.893051367577453,23.00414886311993,23.082751904806607,17989638.851546258
2024-12-21,RJF,155.00275451580663,154.99265402345324,155.2620658230129,150.46966428489532,150.29183904264227,1998612.7680390407
2024-12-21,RTX,116.47194433181927,116.47243248367012,116.73790452181294,114.5397678018566,114.98159957073273,8927320.166502673
2024-12-21,RVTY,112.52907715478956,112.52910268971227,114.10885971941362,110.31405349315249,110.08410310433692,1403986.765091586
2024-12-21,SBUX,88.00888197273031,88.01173369819041,89.10658148027007,86.99166030794294,88.03759679825663,16138323.112572243
2024-12-21,SHW,345.3988475025098,345.3951734352516,349.85327146444695,339.0551410846798,340.61660792177986,2429525.721407453
2024-12-21,SO,82.82338179554692,82.82319005151905,83.1447583179062,81.40184711756656,81.78103036847995,5999134.75582689
2024-12-21,SOLV,66.80059365355719,66.80059365355719,67.53829179218113,66.29731639494449,66.60536560968205,1339332.610545537
2024-12-21,STZ,227.6324711368424,227.63287748283847,228.79340529642448,226.47500198955407,228.28283587077885,2600989.1609857017
2024-12-21,SWK,81.98458554484729,81.97884768633335,82.86610147718798,79.67775331171181,79.69477530864718,3186442.28789563
2024-12-21,SYF,65.42484386929101,65.42796374404884,65.93587327030136,63.783564561234286,63.93337796282062,6875518.671701817
2024-12-21,T,22.74276987614448,22.745772042879626,22.7608311620376,22.52937234082564,22.60006395310093,65668270.62524813
2024-12-21,TDG,1275.7876608575905,1276.0285778093833,1294.8798756621966,1246.8066814883323,1247.5926314299277,451481.5755572068
2024-12-21,TJX,121.98673791013807,121.98523259027613,123.54059013015606,120.99325624818208,121.17006513911568,8501807.489666535
2024-12-21,TSLA,421.6583468833368,421.6583468833368,447.3749158633964,417.3382544805908,426.4742989514364,117250088.85071686
2024-12-21,TSN,58.01510845486653,58.015049797785466,58.59042517262839,57.7450887205402,58.34680827098692,3723738.93075556
2024-12-21,TT,377.1171619393151,377.1175878923901,380.05515703123,371.5487630364185,375.13630440280747,1619611.7981308997
2024-12-21,TTWO,182.0703783711115,182.0703783711115,184.21090718521447,178.94709491678069,180.2483030348629,2381780.4351566806
2024-12-21,UAL,97.4971116154754,97.4971116154754,98.479845777167,94.56854132147932,94.5429564723822,8068988.4311243985
2024-12-21,UBER,60.64850285603004,60.64850285603004,61.34596404790948,59.74397306265046,60.133440952001095,28305932.978697963
2024-12-21,UDR,43.42440498277268,43.41751180636866,43.870730018427714,42.46470158545698,42.696602134054125,2767277.199137641
2024-12-21,UHS,180.0398513918065,180.03519463988545,181.35050665781685,176.0153586019009,176.26963834276242,944167.5265114404
2024-12-21,UPS,125.7451729776181,125.73465753497278,127.1010699574956,121.99224145576191,124.03668948806398,7871927.9470222145
2024-12-21,USB,47.905875082879696,47.90462366167238,48.62316887705968,47.22512299668068,47.298823987475,14192101.081885414
2024-12-21,V,317.58294923934,317.5756707516374,320.1469917546602,312.0150712805331,313.33657281865004,17222139.727110006
2024-12-21,VLO,118.59909123944558,118.59542320860146,118.9925277635732,117.33196475276736,119.1050221822809,5022118.500091842
2024-12-21,VLTO,104.169236077259,104.16936551333164,104.91985922458332,101.25457383712588,101.4252136013572,2788262.8487106976
2024-12-21,VRSK,276.7831970643312,276.78263676774503,279.751892637116,273.2076222303684,274.43500504556147,976231.9615042964
2024-12-21,VRTX,396.37944903442894,396.37944903442894,402.1351334640488,388.1314832990584,397.23666127970864,2826507.499748402
2024-12-21,VTRS,12.520906394647277,12.521002524426116,12.58105815751099,12.149713773350848,12.213340276656716,29058313.257817555
2024-12-21,WDC,60.19472376118073,60.19286951382031,61.33150652330082,59.01364132807375,59.15881345136316,8507667.495912027
2024-12-21,WEC,94.5478324888744,94.5471299501393,94.73979345595646,92.86637017003608,92.95799816104132,2451456.700431245
2024-12-21,WELL,124.62734022541936,124.62384818554877,126.315420867049,123.1963507352849,124.49410801649024,5472237.078633824
2024-12-21,WMB,53.52244475609256,53.52550906390648,53.73445198589982,52.39860941554772,52.461334445742274,11083795.54443708
2024-12-21,WRB,58.53953779833315,58.540014588351575,59.21493722931959,56.81110944513693,57.84024528815742,2106063.74462117
2024-12-21,WST,331.40516777006314,331.4054109145645,336.44874100771847,326.5936069085319,327.3032233476628,895963.6189306763
2024-12-21,WTW,317.2663962584897,317.25625676821363,321.1160948842903,310.48289352532504,313.1383812023055,1124825.0507816018
2024-12-21,XYL,117.11826707626916,117.11767887331357,118.0379199581958,115.88153911123833,116.06278947317024,2002960.1497006896
2024-12-22,ABBV,175.7497868406919,175.6864111949843,177.1696703521375,170.66628367483466,171.71939596632782,9175669.833728332
2024-12-22,ABT,114.18021462704095,114.17816246988978,115.28479661361304,112.6010302252135,112.6928773114693,6888424.103980049
2024-12-22,ADM,50.44700387881816,50.44929965080294,51.07583394673933,49.246602139304926,49.41955640829916,5044635.735214831
2024-12-22,AES,12.988425461391705,12.987377093978818,13.201719207775678,12.376418584672724,12.34279720451676,16313444.38485466
2024-12-22,AJG,282.9694135511571,282.96626465773386,286.853285145876,277.0003603458603,279.5052128821908,1965708.982350388
2024-12-22,ALB,88.6401580315769,88.64116529570818,90.28420060866664,87.38762968675694,87.87503094778522,2401081.1521559246
2024-12-22,ALL,193.4842912265704,193.4801407348245,195.0944062689519,187.41007181409395,188.55831036889003,1711097.7345670431
2024-12-22,ALLE,132.17935135404093,132.17933498683388,132.67351422924656,130.12768451561007,130.38033953638964,1104593.4179069777
2024-12-22,AMP,531.879716737146,531.8581109472559,535.8798034844054,520.7857284854313,521.2454937437361,752453.5789709145
2024-12-22,AMZN,224.798260523372,224.798260523372,226.31484019927805,218.32091092560395,220.4124800621128,55185031.66957815
2024-12-22,ANET,112.58875751174988,112.58875751174988,114.62367573843645,106.91290124322047,107.7918795943206,8459945.377174998
2024-12-22,ANSS,338.23259535696184,338.23259535696184,340.45916872265644,331.4787532162246,332.0088074620079,588768.6977611266
2024-12-22,AOS,68.71613704504672,68.71631292501979,69.34459300926416,68.04655846253205,68.2341093586388,1225289.456826899
2024-12-22,APH,70.64768993342503,70.64995864756047,71.1551442242801,68.87742784673257,69.61578111808701,8081652.200739098
2024-12-22,AXON,631.8215354678267,631.8215354678267,633.7519804241102,604.2417522599274,604.978750098765,2236100.959445102
2024-12-22,AXP,298.6381954639584,298.63787492599994,303.2500273379484,291.80107795870657,292.2433518888714,3492790.607970614
2024-12-22,BAX,29.45297831893913,29.45334785079319,29.9896541645324,29.193552730163333,29.33924239258364,7162853.185700385
2024-12-22,BBY,85.55538531472696,85.55737143251412,85.90813910287451,83.40100743262634,83.90891994840354,3587477.337018541
2024-12-22,BDX,227.54469829493908,227.5488407831053,229.7455682292004,223.5708125526683,224.0041722797688,2431431.480507663
2024-12-22,BEN,20.5064801078632,20.48444994806643,20.95649508133896,19.93591403896204,19.98004616848569,5206555.78317385
2024-12-22,BK,77.59120710940482,77.58996836305764,78.06150393465629,76.09255246142118,76.88447601921501,6392193.87401709
2024-12-22,BKR,40.33023010805724,40.31934887865224,40.427213900138135,39.29721044182576,39.35282296389834,8648970.994148148
2024-12-22,BLDR,150.4523670411386,150.4523670411386,151.2896038140193,145.92059957825245,146.5003751904029,1742183.888039868
2024-12-22,BRO,102.90837180013652,102.90791501886352,103.95717796856546,101.95834412111944,102.2401902727022,1471159.084124591
2024-12-22,BSX,88.97474301513022,88.97474301513022,89.67388495187922,87.30545958364203,88.04423990244301,6994186.922848166
2024-12-22,BWA,31.88240404341306,31.88318240235567,32.04582748519296,31.253581587778207,31.277797701052187,3115189.7300925385
2024-12-22,C,69.18659439521409,69.18669687021412,70.28254435605345,68.00302298069317,68.29903142526177,17933994.989805035
2024-12-22,CAT,366.0006021715311,366.0061544129415,372.322885099137,356.9683829427761,358.486906663662,2701814.677645615
2024-12-22,CCL,26.824122175516017,26.796597374717194,27.31570348982097,25.505140002374283,25.77806440245361,33678576.35913541
2024-12-22,CE,68.22001991609416,68.22865329308507,68.61420111870089,66.72545493269693,66.71257780193615,3697607.41379986
2024-12-22,CLX,164.4670699238601,164.46895879146416,164.97841814774512,163.14706654747584,164.51711505658244,1858924.496600023
2024-12-22,CMCSA,38.15935353983416,38.15925283650565,38.3351269094051,37.31413524528586,37.703680470657005,29139373.621168736
2024-12-22,CME,238.38805696121537,238.39096182188544,240.3339650595006,235.52131044995983,236.88357921433888,2567035.659645141
2024-12-22,COF,178.6479177789993,178.6481828563765,180.88911610016635,174.25391665221477,175.08452937491555,3338385.534439611
2024-12-22,CRM,343.7521310156611,343.7629156651625,346.8295639604172,330.785518683818,332.7191789212942,8669884.750720223
2024-12-22,CSCO,58.46522133414153,58.46508911511109,58.8202337111006,57.26694626025192,57.58220880994453,29159201.802474864
2024-12-22,CSGP,71.40342764699282,71.40342764699282,71.81893132234276,69.60951719344222,70.43406173312863,3061935.818100761
2024-12-22,CVX,142.8314262300971,142.827266803056,142.64491043171205,140.53255062259768,140.79206980749566,17611032.310713667
2024-12-22,DE,432.4992471787151,432.49832764453487,437.3564138273839,426.2540112018569,425.8897820621605,1497616.3022094904
2024-12-22,DELL,116.04116694856305,116.0394623253068,116.68107309795548,110.05184171178072,110.18359519433912,9951974.818553196
2024-12-22,DFS,173.12340708144836,173.1314405117407,175.56298515404214,168.59899595315133,168.51181123346913,2129790.219208425
2024-12-22,DG,76.34475037324557,76.34197814166482,76.91515569784596,73.89173617395797,73.84069279893403,4479454.325591198
2024-12-22,DHI,139.52283381335852,139.52848107119164,140.82953194345814,137.39212147416913,138.06117957657708,4086135.473746624
2024-12-22,DIS,112.00651084354196,112.0067664336122,112.97568855736432,110.36775706716084,110.64329240475412,12034347.470316302
2024-12-22,DLR,178.8847058282601,178.92265826152212,181.5636955216817,175.7231762066949,176.84037708189285,2521696.215554015
2024-12-22,DOV,189.2694410462176,189.26788543576075,190.64742985912355,187.41170941265565,188.54338271954984,1144911.2490930252
2024-12-22,DPZ,426.2752651667851,426.2755270897075,432.5223821349531,424.2972940870738,429.5054394638362,644032.4797265938
2024-12-22,DTE,120.09804119352788,120.10445344214948,120.67890293189846,116.63847318829924,116.91781704086478,1848463.0759874168
2024-12-22,DXCM,79.98274945653966,79.98274945653966,81.73844528212281,75.52154601103936,75.47980473775141,4935293.278052644
2024-12-22,EA,147.8026908788734,147.80338793031598,149.530241778449,146.61311425054657,147.10162434426053,2561424.693918734
2024-12-22,ED,90.0093159455829,90.00736409772098,90.57921979876078,88.81928048646755,88.81698565401594,2754723.752667963
2024-12-22,EFX,258.4353550368545,258.4323750986168,262.8460809668675,254.6120073319565,254.8462744213035,1476155.9685751358
2024-12-22,EIX,79.49374203190516,79.49041371216195,79.75255895259656,77.78118186189174,77.86323570209316,2810196.073882059
2024-12-22,EL,74.40325308254724,74.40357774353349,75.5421587200833,73.9550112494308,74.2272790644454,5410735.589569188
2024-12-22,EMN,91.76499559122672,91.77081562632594,92.21480693919212,88.79772338624775,89.33079951376237,1337356.8553991998
2024-12-22,ENPH,71.63414913534153,71.63414913534153,72.2356294846298,65.9058607695401,66.57928838665907,4796746.775493541
2024-12-22,EQIX,927.5552762252422,927.7083864256458,936.6285751952456,919.226416697367,924.4936312885354,643836.064348032
2024-12-22,EQR,71.25211164417652,71.24947115825067,72.13766906229846,69.98118445176212,70.58336376407348,2059024.159661912
2024-12-22,EQT,42.98961317607938,42.98828977620353,43.63561470930101,42.38110624654398,42.58927092143321,8231708.600468491
2024-12-22,ESS,283.5642047294912,283.55045243158224,287.2377937597172,280.34526462958763,280.4105320666226,414758.99312978727
2024-12-22,EXPE,184.73667389559367,184.7335937186037,185.77495115736525,177.4374639989786,177.3322950728107,2020139.1919599748
2024-12-22,FAST,74.79854945070409,74.79244156588254,75.13578399425961,73.36657828959896,73.6129416941999,3776364.9114047056
2024-12-22,FCX,38.871516923893736,38.872098291009536,39.33906004618186,37.98664931301947,37.994547849544674,14533455.594767343
2024-12-22,FDS,484.09623346111,484.1099284988512,484.9354597050684,471.0911801854442,483.3388912726457,387072.03186914045
